elevation,population_2020,rwi,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista, Atentados, Combates, Enfrentamientos, Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Secuestro,Tortura,Perdida de Bienes Muebles o Inmuebles ,Lesiones Personales Fisicas,Lesiones Personales Psicologicas,comimo_dist,airports_dist,seaport_dist,settlement_dist,finance_dist,edu_dist,buildings_dist,railways_dist,waterways_dist,roads_dist,coca_dist,Vocacion_Agroforestal,Vocacion_Agrícola,Vocacion_Conservación de Suelos,Vocacion_Cuerpo de agua,Vocacion_Forestal,Vocacion_Ganadera,Vocacion_Zonas urbanas,CLIMA_Cuerpo de agua,CLIMA_Cálido húmedo,CLIMA_Cálido húmedo a muy húmedo,CLIMA_Cálido seco,CLIMA_Cálido seco a húmedo,CLIMA_Frío húmedo a muy húmedo,CLIMA_Frío húmedo y frío muy húmedo,CLIMA_Frío muy húmedo,CLIMA_Muy frío y muy húmedo,CLIMA_Templado húmedo a muy húmedo,CLIMA_Zona urbana,TIPO_RELIE_Cuerpo de agua,TIPO_RELIE_Espinazos,TIPO_RELIE_Filas y vigas,TIPO_RELIE_Glacís coluvial y coluvios de remoción,TIPO_RELIE_Glacís y coluvios de remoción,TIPO_RELIE_Lomas y colinas,TIPO_RELIE_Plano de inundación,TIPO_RELIE_Terrazas,TIPO_RELIE_Terrazas y abanicos terrazas,TIPO_RELIE_Vallecitos,TIPO_RELIE_Vallecitos coluvio-aluviales,TIPO_RELIE_Zona urbana,LATITUD_Y,LONGITUD_X,geometry,mines_outcome,LGBM,LR,SVM,
1.425401389,-0.095901031,-1.584983607,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,3.533452512,1.284219991,1.817800719,1.100362563,0.525317699,-0.007143998,4.792071021,1.586965823,-0.893634625,8.621614546,0.077317638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.462996869,-75.30269386,POINT (-75.30269385902025 5.462996868960135),-1,0.956583426,0.607897229,0.373651368,
1.379937254,-0.095901031,-1.591887509,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,3.463632149,1.315130975,1.759181486,0.551706756,0.399524891,-0.254335738,4.618651604,1.542199029,-0.293205277,9.002812648,-0.043038105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.462996869,-75.2937195,POINT (-75.2937195000459 5.462996868960135),-1,0.924003062,0.626113326,0.444909929,
1.123517237,-0.095901031,-1.689679276,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,3.397042428,1.347266876,1.7007328,0.032043779,0.275902859,-0.501522666,4.457269373,1.497552269,0.490208619,8.303585323,-0.159419536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.462996869,-75.28474514,POINT (-75.28474514107154 5.462996868960135),-1,0.963284724,0.651359602,0.660936582,
1.196489022,-0.095901031,-1.64296312,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,3.265573211,1.415882604,1.672764193,-0.167781411,0.356681786,-0.478432857,4.18021947,1.476241647,-0.228506598,7.912403881,-0.213982165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.471971228,-75.28474514,POINT (-75.28474514107154 5.471971227934493),-1,0.93871355,0.689865571,0.662805631,
1.867435423,-0.095901031,-1.551849682,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,3.135001024,1.484762089,1.64557676,-0.091429644,0.443229496,-0.405901616,3.90791081,1.455482551,-1.020890553,7.568218762,-0.243601965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.480945587,-75.28474514,POINT (-75.28474514107154 5.480945586908852),-1,0.951130021,0.702756613,0.403019126,
2.07242763,-0.095901031,-1.544919264,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,3.005400016,1.553892032,1.619184976,0.220762661,0.534976897,-0.291728595,3.641102422,1.43528442,-0.802058059,7.143594609,-0.24776026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.489919946,-75.28474514,POINT (-75.28474514107154 5.489919945883211),-1,0.947018653,0.679340384,0.331553139,
1.312574137,-0.095901031,-1.605688718,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.675118941,2.107450986,1.385387102,1.231822858,0.715758274,0.216031406,1.191262195,1.25169281,2.011298263,3.138860006,0.134745911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.588637895,-75.28474514,POINT (-75.28474514107154 5.58863789460116),-1,0.990415566,0.412377763,0.92599861,
0.282212834,-0.095901031,0.027927747,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.566981423,2.160235541,1.369612073,0.937564657,0.699239471,0.167319336,1.003880483,1.238822685,1.164027497,2.351793428,0.205286887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.597612254,-75.28474514,POINT (-75.28474514107154 5.597612253575519),-1,0.98908886,0.455438002,0.352271726,
0.384091095,-0.095901031,-0.414039551,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.461961501,2.167522925,1.354802082,0.769449976,0.690225768,0.151509009,0.839875869,1.226625027,0.316840123,1.579030737,0.286914628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.606586613,-75.28474514,POINT (-75.28474514107154 5.606586612549878),-1,0.955324668,0.468791842,0.619169097,
0.671375813,-0.095901031,-1.201248957,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,2.806385194,1.558356209,1.533889506,0.389986194,0.526772753,-0.344369412,3.198238778,1.370115252,-0.239070474,6.051454607,-0.378699393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.498894305,-75.27577078,POINT (-75.27577078209718 5.49889430485757),-1,0.97515965,0.703419332,0.597700979,
0.585538393,-0.095901031,-1.108196089,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,2.676946946,1.604224503,1.508788533,0.795633775,0.631255773,-0.215986316,2.934861141,1.350727803,0.604174887,5.727038349,-0.371439093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.507868664,-75.27577078,POINT (-75.27577078209718 5.507868663831929),-1,0.963096405,0.658452187,0.790523673,
1.120790719,-0.095901031,-1.704448171,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.693275372,2.000307361,1.33963824,1.088343059,0.881940678,0.068625233,1.173947904,1.217736423,2.407454978,3.703355643,-0.042044107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.579663536,-75.27577078,POINT (-75.27577078209718 5.579663535626801),-1,0.990912245,0.443560247,0.85712066,
1.077512074,-0.095901031,-1.794658629,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.579201575,2.053067642,1.322655462,0.732395831,0.859196117,-0.021398937,0.94769487,1.204013397,1.962444438,3.312290727,0.022855656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.588637895,-75.27577078,POINT (-75.27577078209718 5.58863789460116),1,0.988809058,0.453640466,0.703758567,
1.050322696,-0.095901031,-1.748353508,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.467827229,2.106470174,1.306639415,0.499065084,0.843481139,-0.077365481,0.744681259,1.190963224,1.28623715,2.647652351,0.101903362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.597612254,-75.27577078,POINT (-75.27577078209718 5.597612253575519),-1,0.988531756,0.465544712,0.502517986,
1.226924908,-0.095901031,-1.631627512,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.359443964,2.160493093,1.2916015,0.43766788,0.834908793,-0.09563147,0.563008579,1.178593691,0.49460238,1.948891902,0.191822013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.606586613,-75.27577078,POINT (-75.27577078209718 5.606586612549878),-1,0.984006945,0.467835677,0.564661561,
0.257097066,-0.095901031,0.165745252,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,2.739603552,1.49799711,1.474324905,0.29326873,0.426122478,-0.55978159,3.030924115,1.324683104,-0.105525895,5.341243538,-0.509629748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.498894305,-75.26679642,POINT (-75.26679642312283 5.49889430485757),-1,0.964504897,0.735878414,0.583022029,
-0.202655667,-0.095901031,-0.053751257,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,2.477787788,1.591960871,1.42427237,0.23645077,0.646516615,-0.23122737,2.490208969,1.286044216,1.555948453,4.708263176,-0.445422029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.516843023,-75.26679642,POINT (-75.26679642312283 5.516843022806288),-1,0.962334056,0.670290458,0.262267156,
-0.331865577,-0.095901031,-0.316800852,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.487086968,1.999292197,1.259989286,0.262637304,0.954345066,-0.255489882,0.723385591,1.156385897,1.228232779,2.592520198,-0.082829832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.588637895,-75.26679642,POINT (-75.26679642312283 5.58863789460116),-1,0.983654696,0.549486501,0.194684015,
0.987704269,-0.095901031,-1.797334956,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.848900405,1.915883398,1.177494591,0.026090933,0.360426889,-0.147970727,-0.051963391,1.08746076,0.278516702,0.723547843,0.556972355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.642484048,-75.26679642,POINT (-75.26679642312283 5.642484048447313),-1,0.975837306,0.367091691,0.26229871,
0.991764324,-0.095901031,-1.78263943,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.757105926,1.843345668,1.167337647,0.235978951,0.278245247,-0.218165909,-0.05139845,1.078469768,0.292915585,1.073598449,0.67743658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.651458407,-75.26679642,POINT (-75.26679642312283 5.651458407421672),-1,0.572953761,0.319934578,0.083582559,
0.196525198,-0.095901031,0.120893427,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,2.410887307,1.533503904,1.364148056,-0.324328771,0.558336125,-0.430738919,2.318348854,1.240257019,1.77077031,3.936815522,-0.545166721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.516843023,-75.25782206,POINT (-75.25782206414847 5.516843022806288),-1,0.988979032,0.697101447,0.376266598,
0.210192859,-0.095901031,0.141115556,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,2.279485446,1.58244757,1.340073066,-0.004429896,0.676927364,-0.300771219,2.047198073,1.221576935,2.351166008,3.746478853,-0.500587912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.525817382,-75.25782206,POINT (-75.25782206414847 5.525817381780647),-1,0.983403533,0.649753207,0.075358906,
-0.150620201,-0.095901031,-0.061472521,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.399110602,1.946146489,1.197391665,-0.1053438,0.861686899,-0.484257179,0.524867012,1.10881255,0.58295624,1.918398744,-0.179282003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.588637895,-75.25782206,POINT (-75.25782206414847 5.58863789460116),-1,0.98342906,0.603128228,0.568018494,
-0.276821222,-0.095901031,-0.733468851,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.281093007,2.000806845,1.18087143,-0.561457617,0.749670921,-0.563441108,0.273078759,1.095387242,0.075523613,1.510690301,-0.078665344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.597612254,-75.25782206,POINT (-75.25782206414847 5.597612253575519),-1,0.984426997,0.609940999,0.749670663,
-0.282898614,-0.095901031,-0.710649004,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.165740392,2.056072125,1.16535646,-0.722259773,0.640656286,-0.589908639,0.047224965,1.082659431,-0.035897227,1.187636164,0.030331741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.606586613,-75.25782206,POINT (-75.25782206414847 5.606586612549878),1,0.983445017,0.58645019,0.78958107,
-0.410230285,-0.095901031,-0.766719746,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.0533837,2.111920792,1.15085865,-0.415253485,0.535168778,-0.55987298,-0.144961992,1.070637252,0.327262826,1.099484406,0.144903481,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.615560972,-75.25782206,POINT (-75.25782206414847 5.6155609715242365),-1,0.974183728,0.525461221,0.685971299,
-0.433415214,-0.095901031,-0.852340729,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.944400065,2.083429217,1.137389287,0.065635586,0.43364956,-0.477606567,-0.295157389,1.059328505,0.898113189,1.298334721,0.263299288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.62453533,-75.25782206,POINT (-75.25782206414847 5.624535330498595),-1,0.975209314,0.443112726,0.547619402,
0.770482637,-0.095901031,-1.635034969,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.839218187,2.011025328,1.124959006,-0.32998666,0.336595365,-0.352881268,-0.37038534,1.048740634,0.700038034,1.511226994,0.384401556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.633509689,-75.25782206,POINT (-75.25782206414847 5.633509689472954),-1,0.976030845,0.398757589,0.474090385,
0.641243338,-0.095901031,-1.194997531,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.738323442,1.938739346,1.113577753,-0.469847025,0.244561535,-0.37570076,-0.367240188,1.038880702,0.038554221,1.513548098,0.507475516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.642484048,-75.25782206,POINT (-75.25782206414847 5.642484048447313),-1,0.962422871,0.389415064,0.261469137,
0.603103967,-0.095901031,-1.097675679,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.642262104,1.866577065,1.103254746,-0.249325411,0.158162882,-0.459052308,-0.275758312,1.02975537,-0.495578843,1.765068061,0.61596821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.651458407,-75.25782206,POINT (-75.25782206414847 5.651458407421672),-1,0.593001217,0.363592237,0.060433292,
0.298267368,-0.095901031,0.000957055,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.551643812,1.794544656,1.093998438,0.086527851,0.078071127,-0.494760746,-0.193116807,1.021330481,-0.505485034,1.382892115,0.663267677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.660432766,-75.25782206,POINT (-75.25782206414847 5.660432766396031),0,0.092766068,0.345832268,0.07284096,
-0.527349199,-0.095901031,-1.109970201,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,2.214657374,1.525260457,1.279737485,-0.33204854,0.597541015,-0.52536867,1.882855673,1.175641356,1.574541796,2.951815301,-0.62504903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.525817382,-75.24884771,POINT (-75.24884770517411 5.525817381780647),-1,0.975821632,0.723821209,0.091014748,
-0.605525967,-0.095901031,0.06026163,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,2.082173257,1.575703591,1.256210392,-0.217284865,0.72199738,-0.615235236,1.606537864,1.157338378,1.313153497,2.884327362,-0.546404141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.534791741,-75.24884771,POINT (-75.24884770517411 5.534791740755006),-1,0.985250373,0.704134521,0.149460606,
-0.596995242,-0.095901031,-0.032574936,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.950801847,1.626920146,1.233601591,-0.030222349,0.848380139,-0.650920445,1.339463773,1.139674691,1.304096632,2.984212843,-0.506873706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.5437661,-75.24884771,POINT (-75.24884770517411 5.543766099729365),-1,0.971106615,0.680487972,0.14440268,
-0.027196129,-0.095901031,0.109840505,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.315630704,1.893653136,1.134865887,-0.260454423,0.772975487,-0.703900265,0.291757393,1.061295722,0.142821746,1.330020766,-0.261782399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.588637895,-75.24884771,POINT (-75.24884770517411 5.58863789460116),-1,0.925455415,0.63611448,0.756826884,
0.163817492,-0.095901031,0.11756422,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.07533592,2.004848724,1.102317075,-1.221858164,0.545084773,-0.837043074,-0.176707692,1.034760311,-0.846247705,0.430553904,-0.030253193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.606586613,-75.24884771,POINT (-75.24884770517411 5.606586612549878),-1,0.970851938,0.634738626,0.791213738,
-0.302234556,-0.095901031,-0.489568435,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.959211066,2.061319236,1.087584107,-0.636765751,0.435620791,-0.798416221,-0.401971658,1.022560365,-0.20370937,0.295986871,0.091876899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.615560972,-75.24884771,POINT (-75.24884770517411 5.6155609715242365),-1,0.981468706,0.559719632,0.742309619,
-0.496755514,-0.095901031,-0.770443401,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.846253598,2.106690215,1.073894741,-0.19424583,0.329942168,-0.695729789,-0.583976786,1.011083223,0.165380815,0.598647678,0.216288995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.62453533,-75.24884771,POINT (-75.24884770517411 5.624535330498595),1,0.987204438,0.485815987,0.674880246,
-0.67483779,-0.095901031,-0.286890616,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.73689804,2.034653713,1.061260128,-0.745742381,0.22856507,-0.546456598,-0.686395198,1.000336655,0.187631918,0.912688962,0.34225698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.633509689,-75.24884771,POINT (-75.24884770517411 5.633509689472954),-1,0.930428846,0.462470582,0.87066107,
-0.35074131,-0.095901031,-0.261900184,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.63164407,1.96274626,1.0496907,-1.046524493,0.132076547,-0.59480814,-0.680186534,0.990328036,-0.449269399,0.96484902,0.452531824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.642484048,-75.24884771,POINT (-75.24884770517411 5.642484048447313),-1,0.94658294,0.453055234,0.784769556,
-0.536699483,-0.095901031,-0.724041292,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.531063677,1.890974134,1.039196132,-0.616232011,0.041138617,-0.696797685,-0.556516221,0.981064326,-1.134634208,1.294335743,0.49261844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.651458407,-75.24884771,POINT (-75.24884770517411 5.651458407421672),-1,0.821109599,0.445661557,0.369148692,
-0.485407765,-0.095901031,-0.646046098,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,0.435807043,1.819344009,1.0297853,-0.391255815,-0.043511062,-0.741629606,-0.351615018,0.972527709,-0.980154139,0.740490137,0.544171016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.660432766,-75.24884771,POINT (-75.24884770517411 5.660432766396031),-1,0.839072932,0.419817052,0.211970956,
0.384841355,-0.095901031,-0.415018141,-0.908748069,-0.849361224,-0.872674108,0.304052354,-0.798963893,-2.160278137,-0.823349319,-1.075294452,-0.335345036,-0.603419513,-0.414871532,-0.669048631,-1.244746347,-0.762801329,1.622126471,1.677753423,1.12964701,-0.25901359,1.044197251,-0.791883559,0.636123379,1.059500566,1.379783041,2.972367331,-0.627579063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.561714818,-75.23987335,POINT (-75.23987334619976 5.561714817678083),-1,0.977642857,0.674767737,0.728050362,
